id,name,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,latitude,longitude,availability_365,calculated_host_listings_count
1137808518328723068,"Blueground | Roma Sur 1 recamara, AC & rooftop",Cuauhtémoc,Entire home/apt,1369.0,2.0,36,4.69,19.4073527,-99.1678198,8,187
1137808947679218798,"Blueground | Roma Sur 1 recamara, AC & rooftop",Cuauhtémoc,Entire home/apt,1369.0,2.0,6,4.67,19.4073527,-99.1678198,6,187
1137809387815477314,"Blueground | Roma Sur 1 recamara, AC & rooftop",Cuauhtémoc,Entire home/apt,1369.0,2.0,31,4.68,19.40735,-99.16782,5,187
1137810032863617972,"Blueground | Roma Sur 1 recamara, AC & rooftop",Cuauhtémoc,Entire home/apt,1369.0,2.0,25,4.68,19.40735,-99.16782,10,187
1137810684332233711,"Blueground | Roma Sur 1 recamara, AC & rooftop",Cuauhtémoc,Entire home/apt,1394.5,2.0,4,3.75,19.4073527,-99.1678198,10,187
1147897081423796227,"ROMA stylish, Delta, Centro medico, 2bdr, bj1",Benito Juárez,Entire home/apt,986.03,4.0,16,4.44,19.40374,-99.156,77,17
1147904879927030218,Loft with incredible views | Condesa,Cuauhtémoc,Entire home/apt,2192.93,1.0,100,4.92,19.415471,-99.17937390000002,54,1
1147960485359997421,"Blueground | Bello |  Una habitación, Seguridad",Cuauhtémoc,Entire home/apt,1444.0,2.0,39,4.51,19.4328484,-99.1661571,10,187
1147960744065799313,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,9,4.44,19.4328484,-99.1661571,10,187
1147961564069742604,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,22,4.59,19.43285,-99.16616,12,187
1147961770229195950,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,38,4.82,19.4328484,-99.1661571,10,187
1147961973404148756,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,46,4.8,19.4328484,-99.1661571,9,187
1147962172369788704,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,54,4.8,19.4328484,-99.1661571,13,187
1147962372315962231,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,33,4.55,19.4328484,-99.1661571,11,187
1147962575476940808,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,38,4.82,19.4328484,-99.1661571,9,187
1150806354013485525,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1452.0,2.0,20,4.75,19.4328484,-99.1661571,12,187
1150806576982292629,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,24,4.63,19.4328484,-99.1661571,9,187
1150806789777331866,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1462.5,2.0,28,4.57,19.43285,-99.16616,12,187
1150807029945081442,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1473.0,2.0,50,4.66,19.4328484,-99.1661571,10,187
1150807242098860371,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1456.0,2.0,40,4.85,19.4328484,-99.1661571,7,187
1147963196718593089,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,72,4.85,19.43285,-99.16616,11,187
1147963609277216155,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1494.5,2.0,31,4.77,19.4328484,-99.1661571,12,187
1147964257809794288,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,28,4.36,19.4328484,-99.1661571,11,187
1147964512490099638,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,21,4.71,19.4328484,-99.1661571,10,187
1147964740140290632,Blueground | Cuauhtémoc Amueblado 2BR & 1 baño,Cuauhtémoc,Entire home/apt,1768.0,2.0,23,4.7,19.4328484,-99.1661571,10,187
1147964977402534612,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,28,4.64,19.4328484,-99.1661571,8,187
1147965467081699874,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,41,4.8,19.4328484,-99.1661571,10,187
1147965724593771081,Blueground | Cuauhtémoc Amueblado 2BR & 2 baños,Cuauhtémoc,Entire home/apt,1768.0,2.0,26,4.54,19.43285,-99.16616,10,187
1147965979673907389,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,44,4.73,19.4328484,-99.1661571,13,187
1147966187486203176,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,35,4.8,19.4328484,-99.1661571,11,187
1147966397924991528,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,31,4.68,19.4328484,-99.1661571,10,187
1150807670631994256,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1474.0,2.0,12,4.75,19.4328484,-99.1661571,10,187
1150809518767266781,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,17,4.65,19.4328484,-99.1661571,9,187
1150809766927603388,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1769.5,2.0,46,4.83,19.4328484,-99.1661571,10,187
1150810452192069830,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,43,4.74,19.4328484,-99.1661571,10,187
1150810665023610126,Blueground | Cuauhtémoc Amueblado 2BR & 2 baños,Cuauhtémoc,Entire home/apt,1826.0,2.0,68,4.87,19.4328484,-99.1661571,7,187
1147966600577209499,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,39,4.72,19.4328484,-99.1661571,7,187
1147966802452364022,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,50,4.88,19.4328484,-99.1661571,13,187
1147967024056969356,Blueground | Cuauhtémoc Amueblado 2BR & 2 baños,Cuauhtémoc,Entire home/apt,1768.0,2.0,13,4.77,19.4328484,-99.1661571,14,187
1147967690805535473,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,51,4.71,19.4328484,-99.1661571,10,187
1147967895420751911,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,25,4.76,19.4328484,-99.1661571,4,187
1147968096212489143,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,53,4.83,19.4328484,-99.1661571,11,187
1147968306853120199,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,57,4.81,19.4328484,-99.1661571,11,187
1147968903838966071,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,37,4.73,19.4328484,-99.1661571,10,187
1147978461861938320,VH | Comfortable apt in Polanco 1BR + balcony| 426,Miguel Hidalgo,Entire home/apt,3991.36,1.0,8,4.5,19.44736581535211,-99.18389864794078,238,42
1147999282590183572,"Loft ""  ideal para trabajo  WTC",Benito Juárez,Entire home/apt,753.5,2.0,42,4.88,19.392,-99.17946,274,3
1148018656320089656,Depto. Cerca de Estadio Azteca,Coyoacán,Entire home/apt,1355.5,2.0,34,4.56,19.30864,-99.16019,345,3
1150811107966574560,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1768.0,2.0,46,4.67,19.4328484,-99.1661571,11,187
1150811540205289911,Blueground | Cuauhtémoc Business Center & Terrace,Cuauhtémoc,Entire home/apt,1795.0,2.0,24,4.67,19.4328484,-99.1661571,8,187
1150812780863086019,Santa Casa | Amazing Interior King Room in Roma,Cuauhtémoc,Private room,2475.0,1.0,0,4.84,19.413974316326797,-99.16227625229946,316,15
1150825141240678302,Excelente Departamento cerca de CU,Coyoacán,Entire home/apt,1334.33,3.0,63,4.9,19.335152227775676,-99.167035035789,87,4
1150917969575007102,"Artist's apt, airy & bright",Cuauhtémoc,Private room,1141.5,2.0,37,5.0,19.4123,-99.17461,34,1
1148036437836712341,Capitalia | Antara Polanco with A/C & Fast Wi-Fi,Miguel Hidalgo,Entire home/apt,3965.19,1.0,289,4.91,19.4379763,-99.1994345,365,58
1148036550949228274,Capitalia | Antara Polanco w/ AC +Parking,Miguel Hidalgo,Entire home/apt,3808.3,1.0,196,4.84,19.4379763,-99.1994345,365,58
1148036663792508159,"Capitalia | Designed for Nomads, Breathtaking View",Miguel Hidalgo,Entire home/apt,3299.39,1.0,245,4.88,19.4379763,-99.1994345,365,58
1148036761808592584,Capitalia | Antara Elegant Lockoff w/Polanco Vibes,Miguel Hidalgo,Entire home/apt,5405.78,1.0,36,4.69,19.4379763,-99.1994345,362,58
1148036967052356340,Capitalia Antara Polanco,Miguel Hidalgo,Entire home/apt,3009.55,1.0,156,4.81,19.4379763,-99.1994345,364,58
1148041138487906353,Capitalia | Aristoteles Polanco w/ Balcony View,Miguel Hidalgo,Entire home/apt,4364.56,1.0,26,4.85,19.43763,-99.19327,361,58
1148041399962065208,Capitalia | Polanco Escape – That “Home” Feeling,Miguel Hidalgo,Entire home/apt,2809.86,1.0,252,4.82,19.4376305,-99.193265,365,58
1148047337363180110,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1908.0,1.0,33,4.94,19.43434,-99.13926,320,10
1148047361708976933,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1155.32,1.0,52,4.79,19.43434,-99.13926,325,10
1148047382256454513,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1285.48,1.0,81,4.88,19.43434,-99.13926,337,10
1148047660751091615,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1285.48,1.0,61,4.87,19.43434,-99.13926,343,10
1148047688927583253,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1283.69,1.0,124,4.86,19.43434,-99.13926,334,10
1148047881245577424,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1283.69,1.0,25,4.84,19.43434,-99.13926,345,10
1148048055916601016,High end Studio few steps from Bellas Artes,Cuauhtémoc,Entire home/apt,1283.69,1.0,51,4.92,19.43434,-99.13926,345,10
1150978833197057608,Coolest hotel Boutique in Mexico,Cuauhtémoc,Private room,1600.0,1.0,1,5.0,19.409246,-99.1648869,333,3
1150995640478286376,Confortable Studio in the heart of Mexico,Cuauhtémoc,Entire home/apt,2051.0,1.0,17,4.76,19.43434,-99.13926,343,10
1150996636387737745,Luxury Studio in Downtown w/ Hotel Amenities & Vie,Cuauhtémoc,Entire home/apt,2764.0,1.0,8,4.38,19.43434,-99.13926,327,10
1148083527807916776,Room in Roma. Lgbttiq friendly,Cuauhtémoc,Private room,789.8,5.0,4,5.0,19.41003,-99.16638,130,3
1148083819557682385,"""SurCityHomes” Recámara Colibrí",Tlalpan,Private room,1324.0,1.0,106,4.85,19.30671330760227,-99.13270778465578,365,9
1148554871219761616,Welcome to your oasis in bustling Mexico City,Álvaro Obregón,Entire home/apt,1790.5,2.0,59,4.86,19.3625152,-99.1904234,309,17
1148575737925590911,"Depto. en CDMX Benito Juárez, excelente zona",Benito Juárez,Entire home/apt,1061.29,1.0,83,4.87,19.38042,-99.18801,330,1
1148579058187882168,Depto. en Centro de Coyoacán.,Coyoacán,Entire home/apt,1142.0,1.0,112,4.96,19.356719610117885,-99.15947136060376,128,1
1148646217663344475,Estancia Perfecta 1 Queen 1 Sofácama individual,Cuauhtémoc,Entire home/apt,1310.0,1.0,138,4.75,19.42784777224093,-99.1573518385974,321,4
1148774510301492774,Habitación Roma Condesa #58,Cuauhtémoc,Private room,1461.0,1.0,78,4.94,19.40963,-99.16478,233,10
1148836245652057023,“SurCityHomes” Recámara Búho,Tlalpan,Private room,982.0,1.0,104,4.77,19.30665859280121,-99.13292236137696,361,9
1148861301804636228,“SurCityHomes” Recámara Quetzal,Tlalpan,Private room,753.18,1.0,74,4.82,19.3065513,-99.13275070000002,360,9
1148876430683715234,Acogedor departamento en la Roma,Cuauhtémoc,Entire home/apt,1558.67,3.0,29,4.69,19.406440962583112,-99.162083309959,337,1
1148915308188077748,“SurCityHomes” Departamento Pavo Real 3BR,Tlalpan,Entire home/apt,2511.0,2.0,35,4.91,19.3065513,-99.13275070000002,351,9
1148949567303124915,“SurCityHomes” Recámara Pavoreal 1,Tlalpan,Private room,1620.0,1.0,65,4.94,19.30543,-99.13298,359,9
1148963853824817739,“SurCityHomes” Recámara Pavoreal 2,Tlalpan,Private room,885.0,1.0,33,4.79,19.3065513,-99.13275070000002,326,9
1148990211500508371,“SurCityHomes” Recámara Pavoreal 3,Tlalpan,Private room,673.29,1.0,46,4.93,19.307653440013823,-99.13377266851812,262,9
1150996870136950810,Luxury Studio in Downtown w/ Hotel Amenities & Vie,Cuauhtémoc,Entire home/apt,2568.0,1.0,46,4.63,19.43434,-99.13926,323,10
1151009999571076759,Habitación de lujo en bosques de las lomas,Miguel Hidalgo,Private room,1712.0,1.0,13,5.0,19.40849,-99.23498,269,2
1150189465887309274,Lovely flat | Perfect location | Condesa's heart,Cuauhtémoc,Entire home/apt,1134.0,2.0,21,4.52,19.41159874713661,-99.17345661788758,171,8
1150268181314883800,Cuarto cerca de Condesa.,Miguel Hidalgo,Private room,381.5,2.0,4,5.0,19.39775,-99.18171,326,1
1150371906409830971,oolena | Amazing Studio w/terrace and park view,Cuauhtémoc,Entire home/apt,1921.17,1.0,67,4.99,19.4065174,-99.1729746,237,22
1150725332101136390,Hay fascinantes desayunos mexicanos,Iztacalco,Private room,401.69,1.0,11,5.0,19.3835908,-99.1064922,360,1
1150758162109892003,"Blueground | Security, Business Center & Terrace",Cuauhtémoc,Entire home/apt,1444.0,2.0,31,4.77,19.4328484,-99.1661571,10,187
1150758826668375730,"Blueground | Security, Business Center & Terrace",Cuauhtémoc,Entire home/apt,1445.0,2.0,27,4.89,19.43285,-99.16616,10,187
1150802200343655906,VH | Condesa Loft with GYM + outdoor spaces | 288,Cuauhtémoc,Entire home/apt,1368.0,1.0,44,4.64,19.4039131,-99.1710255,345,42
1150803268694489005,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,23,4.57,19.4328484,-99.1661571,11,187
1150803517303532882,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1026.5,2.0,43,4.74,19.4328484,-99.1661571,5,187
1150803973243020733,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,45,4.89,19.4328484,-99.1661571,10,187
1150804202082848270,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,35,4.91,19.4328484,-99.1661571,11,187
1151059822010157106,Charming Vintage 1BR | Sofa Bed + Washer/Dryer,Cuauhtémoc,Entire home/apt,1368.55,1.0,124,4.82,19.42775886420837,-99.1570233779537,325,4
1151165058448809746,Roma Norte Pink Bedroom,Cuauhtémoc,Private room,428.0,2.0,27,4.81,19.4138566,-99.155572,183,6
1151302982564409423,Depto. moderno con terraza privada 70 m² BJ,Benito Juárez,Entire home/apt,1312.36,2.0,60,4.77,19.36529,-99.13971,243,1
1151445378330806124,2 Apts 18 Guests • World Cup Experience,Cuauhtémoc,Entire home/apt,3504.48,2.0,7,5.0,19.41952743675708,-99.15574104681588,169,7
1151446170968953213,522 Habitación céntrica en remodelación,Álvaro Obregón,Private room,327.52,7.0,12,4.5,19.37305,-99.19701,354,1
1150804836877766829,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,29,4.76,19.4328484,-99.1661571,10,187
1150805057555236243,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,42,4.76,19.43285,-99.16616,10,187
1150805264920338382,"Blueground | Amueblado 2 recamaras, Security 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,32,4.69,19.4328484,-99.1661571,9,187
1150805477760850045,"Blueground | Amueblado, Security & Business Center",Cuauhtémoc,Entire home/apt,1444.0,2.0,17,4.71,19.4328484,-99.1661571,3,187
1156167976328687971,Lindo Departamento con cómodo cuarto privado,Benito Juárez,Private room,1369.41,1.0,0,4.84,19.38393740457641,-99.14914336055516,269,1
1156394844655993340,"Blueground | Amueblado 2 recámaras, Seguridad 24/7",Cuauhtémoc,Entire home/apt,1768.0,2.0,37,4.84,19.4328484,-99.1661571,10,187
1156453635011505592,Duerme Entre Arte en Coyoacán,Coyoacán,Private room,900.0,1.0,50,4.8,19.34941136526198,-99.17405715026244,357,2
1156529844620915836,Centro spacious & stylish 4bdr ch9,Cuauhtémoc,Entire home/apt,1667.33,2.0,19,4.47,19.422578669277154,-99.14038618793288,66,17
1156598558309512330,Excelente ubicación en Polanco,Miguel Hidalgo,Entire home/apt,3194.33,3.0,54,4.93,19.43977847720909,-99.1904755309224,84,1
1156620932617913509,Bello Loft a 4 cuadras de Masaryk.,Miguel Hidalgo,Entire home/apt,953.58,3.0,32,4.75,19.4305956,-99.1781014,304,8
1151498574726338957,Espacio Ideal Trabajo y Descanso,Miguel Hidalgo,Private room,1416.0,1.0,17,4.12,19.438107,-99.2038094,351,8
1151592607080878110,Casa Mys,Cuauhtémoc,Entire home/apt,1940.0,2.0,38,4.92,19.4417134,-99.1618103,348,1
1151599111114279934,departamento en narvarte oriente,Benito Juárez,Entire home/apt,1712.0,1.0,95,4.95,19.3883724,-99.1492142,64,1
1151678958157058329,"ROMA stylish, Delta, Centro medico, 2bdr, bj2",Cuauhtémoc,Entire home/apt,1037.65,3.0,15,4.4,19.404407181840217,-99.15755053248614,75,17
1151684435480195983,"1 Miniloft moderno, privado, seguro",Cuauhtémoc,Entire home/apt,749.0,1.0,30,4.67,19.4403572,-99.1522187,311,1
1156629289733684620,"Bella habitación equipada, baño privado y terraza",Gustavo A. Madero,Private room,384.0,1.0,164,4.38,19.48485,-99.11978,312,9
1156638376533847238,Calm & Clean in Roma Condesa,Cuauhtémoc,Private room,1028.0,1.0,31,4.97,19.418846080379755,-99.17246975342516,270,2
1156750360116751607,xolo stays / Garden Loft with air conditioner,Cuauhtémoc,Entire home/apt,2832.69,2.0,57,4.98,19.4288738,-99.1689899,331,17
1156782464648964138,Loft Equipado/Barato. Céntrico,Cuauhtémoc,Private room,559.5,1.0,13,4.69,19.45399,-99.13868,17,4
1156882217737851728,Spacious 4BR Apt Polanco | Balcony | Antara Mall,Miguel Hidalgo,Entire home/apt,3584.87,2.0,32,4.97,19.435639253982377,-99.20871842787048,332,35
1156907015465491384,"Privacidad, baño solo para ti (6).",Iztacalco,Private room,822.0,2.0,16,4.81,19.416513683297392,-99.06994674855154,260,3
1157221492851549784,Apartment with yard,Gustavo A. Madero,Entire home/apt,2054.5,2.0,33,4.79,19.4679227,-99.1176539,27,3
1157295678145929289,Cozy and tranquil urban getaway in Reforma 3p,Cuauhtémoc,Entire home/apt,1719.32,1.0,63,4.89,19.436029879028787,-99.1570825723526,207,1
1157298658697984661,Loft Xolo CDMX,Cuauhtémoc,Entire home/apt,1595.94,2.0,91,4.89,19.43559,-99.15731,13,1
1157318414186667523,Rest and Explore: Charming 2p apartment Col Juarez,Cuauhtémoc,Entire home/apt,1193.0,2.0,51,4.76,19.4252799,-99.1590424,203,37
1157332894896006322,In the hearth of la Condesa 3,Cuauhtémoc,Private room,837.0,3.0,2,4.5,19.412,-99.17769,242,4
1157371933544242117,Recámara amueblada,Benito Juárez,Private room,925.0,1.0,3,5.0,19.36432,-99.16235,269,2
1157397202395649564,Tu vista al mundo,Cuauhtémoc,Entire home/apt,2716.0,1.0,143,4.88,19.434381488115104,-99.1536870226264,234,1
1151998666839378829,MC. Ideal Grupos & Familias. Inmejorable Ubicación,Cuauhtémoc,Entire home/apt,3621.7,1.0,39,4.74,19.425868397480944,-99.1684052943875,238,6
1152019363411856791,Luxury Roma Norte - Condesa - Private Patios - Gym,Cuauhtémoc,Entire home/apt,3337.94,1.0,96,4.98,19.41061,-99.16404,91,2
1152029691840729176,Hermoso Apartamento de Diseño con Patio Privado,Cuauhtémoc,Entire home/apt,1449.5,2.0,39,4.49,19.42843949223911,-99.15335604386904,197,1
1152206603138655825,"ROMA stylish, Delta, Centro medico, 2bdr, bj3",Benito Juárez,Entire home/apt,1318.0,4.0,18,4.61,19.4037092474247,-99.15699435190024,86,17
1157464869623008714,Capitalia Aristoteles Polanco,Miguel Hidalgo,Entire home/apt,1985.35,1.0,77,4.83,19.4376305,-99.193265,358,58
1157465175288224010,Capitalia | Comfort Fresh Design in Polanco,Miguel Hidalgo,Entire home/apt,1877.4,1.0,38,4.82,19.4376305,-99.193265,352,58
1157471115135754561,Beautiful Nest in Roma 1Br,Cuauhtémoc,Entire home/apt,2040.0,1.0,15,4.47,19.41577,-99.16357,113,16
1157525859771889962,Mini Suite para estancias cortas frente a Reforma,Miguel Hidalgo,Entire home/apt,1243.88,1.0,160,4.81,19.42489,-99.1772,87,2
1157565653705900494,Increíble Departamento CDMX,Cuajimalpa de Morelos,Entire home/apt,1712.0,1.0,1,5.0,19.35602,-99.27523,179,1
1157947546731608193,3BR Beautiful PH in Condesa with AC,Cuauhtémoc,Entire home/apt,4337.0,1.0,92,4.91,19.41113,-99.17727,283,7
1158015807769826258,Cutest apartment in La Condesa,Cuauhtémoc,Entire home/apt,1247.0,2.0,14,4.64,19.40674,-99.17109,220,10
1158108565710483282,Habitación con Baño Privado en La Condesa House 9,Cuauhtémoc,Private room,1027.06,1.0,54,4.81,19.412073762308683,-99.17555773471182,98,10
